TS,DEMO.SIM.06G31_1FD Fan Damper Position,DEMO.SIM.06I03_1FD Fan Motor Current,DEMO.SIM.06GP34_1FD Fan Outlet Pressure,DEMO.SIM.06T31_1FD Fan Inlet Temperature,DEMO.SIM.06T32-1_1FD Fan Bearing Temperature,DEMO.SIM.06T33-1_1FD Fan Winding Temperature,DEMO.SIM.06T34_1FD Fan Outlet Termperature,DEMO.SIM.FSAA_1FD Fan Left Inlet Flow,DEMO.SIM.FSAB_1FD Fan Right Inlet Flow
03-08-2013 04:30,30.18,35.13,0.98,46.58,59.35,45.55,42.66,262.99,259.76
03-08-2013 05:00,28.71,34.26,0.77,46.07,58.95,45.38,41.96,239.39,237.74
03-08-2013 05:30,29.76,34.49,0.86,45.13,58.92,44.76,41.31,254.52,252.54
03-08-2013 06:00,32.25,35.06,0.88,44.67,59.04,44.51,41.06,275.33,272.03
03-08-2013 06:30,28.56,34.48,0.9,45.33,58.27,44.33,40.77,249.05,247.2
03-08-2013 07:00,32.14,34.97,0.96,45.24,57.96,44.26,40.75,273.23,270.28
03-08-2013 07:30,31.12,35.38,0.93,44.71,58.15,43.8,39.89,269.12,265.44
03-08-2013 08:00,29.79,34.84,0.64,44.09,58.13,43.43,39.39,266.22,262.94
03-08-2013 08:30,27.58,33.97,0.71,44.82,58.47,43.14,38.91,226.16,225.07
03-08-2013 09:00,28.1,34.04,0.75,44.19,58.48,42.83,38.65,228.51,226.59
03-08-2013 09:30,27.3,34.09,0.81,44,58.18,42.75,38.31,229.14,225.26
03-08-2013 10:00,32.15,35.39,0.84,43.29,57.53,42.72,38.24,263.69,262.2
03-08-2013 10:30,27.93,34.67,0.68,42.7,57.5,42.7,37.88,242.38,239.5
03-08-2013 11:00,31.68,34.95,0.8,42.48,57.47,42.43,37.64,257.16,255.22
03-08-2013 11:30,29.22,34.92,0.92,42.37,56.94,42.15,37.23,244.62,243.47
03-08-2013 12:00,31.53,35.39,0.85,41.79,57.08,42.25,37.56,265.35,265.13
03-08-2013 12:30,28.32,34.66,0.77,42.49,57.54,42.09,37.23,230.02,231.11
03-08-2013 13:00,31.44,35.04,1.05,42.13,57.72,42.48,38.83,250.2,250.93
03-08-2013 13:30,35.7,36.35,1.08,42.56,58.2,43.47,39.39,284.53,284.43
03-08-2013 14:00,30.71,35.42,0.92,42.52,56.87,44.03,38.94,251.17,250.13
03-08-2013 14:30,33.55,35.65,0.85,42.8,57.92,44.27,38.75,269.52,274.29
03-08-2013 15:00,33.75,36.69,1.18,41.87,57.94,44.4,37.88,285.65,290.9
03-08-2013 15:30,42.07,40.86,1.91,38.93,57.99,45,36.27,351.43,353.6
03-08-2013 16:00,41.01,39.56,1.53,39.2,58.62,44.66,36.15,334.96,338.04
03-08-2013 16:30,46.11,43.49,2.09,38.68,58.2,44.87,35.99,379.22,383.09
03-08-2013 17:00,53.9,50.73,2.57,37.54,58.06,45.72,35.57,432.63,437.38
03-08-2013 17:30,52.99,49.28,2.38,37.81,58.11,45.89,35.78,413.06,424.2
03-08-2013 18:00,33.63,36.55,1.06,37.78,57.43,44.74,33.7,278.17,280.86
03-08-2013 18:30,33.44,36.48,1,38.04,57.29,43.61,33.65,275.63,278.81
03-08-2013 19:00,32.95,36.39,0.99,37.24,57.11,43.35,32.8,272.62,276.54
03-08-2013 19:30,30.92,36.04,1.02,37.91,56.92,43.17,33.71,266.77,269.85
03-08-2013 20:00,30.41,35.59,0.89,37.9,57.41,42.55,33.24,258.5,258.12
03-08-2013 20:30,28.31,35.14,0.88,37.67,56.46,42.53,33.26,246.24,241.11
03-08-2013 21:00,30.83,35.49,0.86,38.15,56,42.41,33.57,255.96,253.11
03-08-2013 21:30,30.69,35.64,0.94,37.73,57.15,42.05,33.67,261.27,259.68
03-08-2013 22:00,32.68,36.08,1.03,38.03,57.5,41.58,33.96,267.59,265.24
03-08-2013 22:30,36.47,37.09,1.42,37.67,56.76,41.62,34.34,297.46,297.34
03-08-2013 23:00,38.33,38.56,1.44,37.17,57.32,41.53,34.3,313.98,313.11
03-08-2013 23:30,38.87,38.87,1.13,37.23,57.33,41.55,33.91,315.04,315.16
03-09-2013 00:00,35.93,38.3,1.42,37.18,56.84,41.66,33.84,308.6,308.83
03-09-2013 00:30,39.07,39.71,1.49,37.19,56.87,41.61,33.76,329.41,331.1
03-09-2013 01:00,40.3,39.16,1.53,36.8,56.98,40.83,33.31,322.79,322.64
03-09-2013 01:30,41.06,40.1,1.37,36.89,57.71,40.93,33.59,336.82,336.76
03-09-2013 02:00,39.56,39.03,1.55,36.93,57.68,40.17,33.53,324.81,323.6
03-09-2013 02:30,38.82,39.58,1.4,36.59,56.28,40.15,33.34,333.44,331.09
03-09-2013 03:00,38.45,38.77,1.38,36.48,56.53,39.85,33.3,318.25,316.44
03-09-2013 03:30,40.75,39.84,1.56,36.62,56.51,39.35,33.03,329.95,326.71
03-09-2013 04:00,45.6,43.05,2.11,36.44,56.46,39.06,33.28,365.29,364.2
03-09-2013 04:30,39.91,39.49,1.3,35.61,56.49,39.03,32.8,333.53,332.57
03-09-2013 05:00,42.38,41.03,1.92,36.12,56.35,39.05,32.96,347.68,347.61
03-09-2013 05:30,37.57,38.92,1.23,36.14,56.66,38.66,32.99,318.38,318.31
03-09-2013 06:00,31.41,35.95,0.72,36.04,57.08,38.06,32.1,273.3,271.43
03-09-2013 06:30,30.04,34.85,0.72,35.97,55.98,38.02,31.68,250.93,249.35
03-09-2013 07:00,28.53,34.73,0.91,35.97,55.56,37.89,31.4,244.92,244.03
03-09-2013 07:30,29.37,34.87,0.88,35.84,55.83,37.66,31.14,257.17,255.45
03-09-2013 08:00,25.6,34.56,0.69,35.56,56.26,37.29,30.78,232.88,230.17
03-09-2013 08:30,30.15,35.21,0.68,35.23,55.46,37.28,30.51,245.08,244.96
03-09-2013 09:00,31.43,35.88,0.76,34.75,55.42,36.94,30.33,265.05,263.27
03-09-2013 09:30,32.26,36.03,0.82,34.36,55.79,36.72,29.86,267.47,265.99
03-09-2013 10:00,30.41,35.77,0.86,34.34,55.66,36.43,29.5,258.83,256.71
03-09-2013 10:30,31.6,35.97,0.85,33.57,55.79,36.18,29.92,266.11,264.21
03-09-2013 11:00,30.32,35.6,0.85,33.85,55.9,35.94,29.36,254.52,250.61
03-09-2013 11:30,28.04,34.96,0.85,33.66,55.26,35.77,29.11,240.15,241.97
03-09-2013 12:00,34.79,37.4,1.04,33.58,54.88,35.98,29.58,299.19,297.34
03-09-2013 12:30,29.13,35.53,0.63,33.81,55.4,35.59,29.24,250.18,247.31
03-09-2013 13:00,33.28,36.39,0.91,33.44,55.06,35.59,29.1,278.97,275.02
03-09-2013 13:30,36.03,37.91,1.07,32.65,55.39,35.72,29.05,302.93,299.69
03-09-2013 15:00,35.69,37.47,1.3,32.47,55.66,35.67,29.23,306.26,302.97
03-09-2013 15:30,38.59,38.93,1.39,33.13,56.28,35.71,29.88,322.88,323.61
03-09-2013 16:00,37.81,38.68,1.39,33.62,55.88,36.14,30.65,318.56,317.81
03-09-2013 16:30,44.16,41.93,1.81,33.88,56.42,36.71,31.44,363.68,362.51
03-09-2013 17:00,41.21,40.34,1.35,34.47,56.44,37.83,31.85,340,337.95
03-09-2013 17:30,42.14,41.2,1.89,35.24,55.83,38.53,32.74,349.63,347.96
03-09-2013 18:00,40.93,39.6,1.59,35.72,56.56,39.28,33.18,336.54,332.21
03-09-2013 18:30,45.07,42.27,1.82,36.13,56.79,40.17,33.92,366.5,365.35
03-09-2013 19:00,35.87,37.54,1.34,36.69,56.86,40.03,34.17,305.53,304.85
03-09-2013 19:30,36.27,38.02,1.31,37.52,57.15,40.21,34.65,301.77,301.06
03-09-2013 21:00,43.14,40.97,1.57,37.89,57.01,40.46,35.77,348.75,343.65
03-09-2013 21:30,43.09,40.47,1.64,38.37,57.17,40.69,35.7,340.65,336.74
03-09-2013 22:00,40.32,39.24,1.28,38.56,57.03,41.08,36.53,334.11,331.49
03-09-2013 22:30,36.87,37.72,1.27,39.45,57.35,41.15,36.83,302.72,298.2
03-09-2013 23:00,38.16,38.36,1.32,39.91,57.61,41.4,37.33,315.73,312.47
03-09-2013 23:30,42.84,41.37,1.73,40.27,57.69,41.81,38.13,352.93,348.86
03-10-2013 00:00,43.52,41.68,2,40.79,57.98,42.56,39.14,355.36,349.5
03-10-2013 00:30,42.19,40.63,1.95,40.81,58.62,42.78,39.23,349.93,345.71
03-10-2013 01:00,41.51,39.92,1.57,41.33,58.43,42.91,39.29,333.81,327.96
03-10-2013 01:30,45.6,42.95,2.08,41.35,58.29,42.95,39.53,365.5,360.63
03-10-2013 03:00,47.98,44.59,2.1,41.45,58.13,44.08,39.92,383.34,377.28
03-10-2013 03:30,47.09,44.05,2.13,41.43,57.71,44.06,39.34,373.01,369.64
03-10-2013 04:00,48.58,45.26,2.09,41.27,58.2,44.05,39.41,384.44,379.32
03-10-2013 04:30,46.74,44.67,2.2,40.61,58.39,43.96,38.61,381.8,376.89
03-10-2013 05:00,47.13,44.81,2.24,40.99,58.63,43.35,38.34,381.25,376.06
03-10-2013 05:30,46.05,43.06,2.02,40.59,58.2,43.2,37.95,371.07,376.95
03-10-2013 06:00,37.67,38.38,1.46,39.81,57.82,42.49,36.73,316.81,321.1
03-10-2013 06:30,37.97,38.11,1.06,39.7,57.26,41.94,36.79,312.97,312.15
03-10-2013 07:00,37.44,38.36,1.38,39.39,57.6,41.54,36.38,311.51,309.57
03-10-2013 07:30,35.78,36.8,1.15,39.21,57.51,41.55,36.33,296.21,293.31
03-10-2013 08:00,27.14,34.34,0.74,39.56,57.91,41.01,35.72,232.73,229.22
03-10-2013 08:30,28.13,34.66,0.83,39.3,56.77,40.73,35.43,240.22,239.41
03-10-2013 09:00,26.07,34.01,0.69,38.94,57.15,40.18,34.69,230.9,229.9
03-10-2013 09:30,27.73,34.48,0.61,39.41,56.6,39.66,34.12,231.28,230.55
03-10-2013 10:00,28.08,34.29,0.59,38.99,57.61,39.22,33.95,236.18,236.04
03-10-2013 10:30,27.09,34.2,0.52,38.36,56.53,38.6,33.6,231.87,230.71
03-10-2013 11:00,26.99,34.41,0.46,37.91,57.17,38.3,33.42,236.11,238.02
03-10-2013 11:30,28.21,35.11,0.75,37.81,56.44,37.72,32.87,247.58,246.46
03-10-2013 12:00,29.6,35.08,0.77,37.11,56.37,37.42,32.17,251.03,251.4
03-10-2013 12:30,28.65,34.79,0.78,36.98,56.15,36.98,31.59,239.89,238.54
03-10-2013 13:00,29.07,35.22,0.7,35.96,56.42,36.41,31.35,255.82,257.54
03-10-2013 13:30,27.62,34.8,0.6,35.97,55.65,36.31,30.7,238.07,239.91
03-10-2013 14:00,27.91,34.41,0.64,35.59,56.33,36.01,30.58,225.14,225.55
03-10-2013 14:30,31.59,35.2,1.05,35.4,55.53,35.54,30.43,259.54,263.48
03-10-2013 15:00,26.5,34.27,0.79,34.71,55.81,35.1,29.88,230.26,226.08
03-10-2013 15:30,28.16,34.62,0.52,34.34,55.44,35.14,29.45,243.21,242.28
03-10-2013 16:00,25.84,34.29,0.74,34.71,56,35.03,29.38,231.91,230.67
03-10-2013 16:30,28.34,34.61,0.89,34.15,55.42,34.81,28.71,241.24,240.01
03-10-2013 17:00,33.3,36.59,0.99,33.07,55.69,34.92,29.3,291.12,288.75
03-10-2013 17:30,30.59,35.68,0.92,33.24,55.74,35.02,29.13,265.7,263.39
03-10-2013 18:00,29.57,35.54,0.95,33.74,55.25,35.59,30,255.74,255.08
03-10-2013 18:30,38.76,38.85,1.34,33.99,56.73,36.18,31.21,320.41,318.25
03-10-2013 19:00,38.23,39.4,1.41,34.64,55.67,36.57,31.82,329.63,329.64
03-10-2013 19:30,43.83,41.61,1.82,34.89,55.69,37.47,32.42,359.73,360.38
03-10-2013 20:00,52.01,48.76,2.46,34.92,56.19,38.52,33.14,415.43,417.8
03-10-2013 20:30,46.79,43.55,2.07,35.41,56.21,39.58,33.56,390.2,389.67
03-10-2013 21:00,39.51,38.63,1.21,36.03,57.1,39.32,33.62,310.35,309.48
03-10-2013 21:30,33.77,36.42,1.1,36.39,56.69,39.3,34.03,280.94,280.66
03-10-2013 22:00,40.11,39.35,1.41,37.57,56.98,39.05,35.07,324.53,326.55
03-10-2013 22:30,36.8,37.21,1.03,37.97,57.04,39.66,35.86,296.31,297.13
03-10-2013 23:00,38.39,38.14,1.31,38.46,56.66,40.1,36.37,315.7,316.51
03-10-2013 23:30,38.25,37.94,1.39,38.9,57.33,40.52,36.97,302.12,304.67
03-11-2013 00:00,37.88,38.21,1.43,40.13,57.55,40.9,37.49,308.45,308.09
03-11-2013 00:30,39.87,38.94,1.45,40.18,57.75,41.43,38.18,327.97,327.69
03-11-2013 01:00,40.48,39.6,1.52,40.15,57.8,42.15,38.21,330.81,331.37
03-11-2013 01:30,47.94,44.73,2.11,40.31,57.97,42.82,38.7,381.26,380.42
03-11-2013 02:00,38.42,38.71,1.52,39.92,58.32,43.1,38.32,333.26,332.54
03-11-2013 02:30,41.17,40.01,1.44,40.03,58.4,43.36,38.32,337.57,338.03
03-11-2013 03:00,36.89,37.96,1.12,40.25,57.75,42.73,37.81,302.99,304.23
03-11-2013 03:30,44.68,42.53,2.19,39.73,58.43,42.76,37.92,361.49,363.74
03-11-2013 04:00,37.32,38.02,1.12,39.45,57.52,42.46,37.26,308.52,308.86
03-11-2013 04:30,34.17,36.1,0.83,39.52,57.61,42.05,36.7,278.33,279.62
03-11-2013 05:00,33.53,36.42,1.02,39.31,57.78,41.92,36.72,278.42,278.36
03-11-2013 05:30,44.71,42.26,1.78,39.07,57.97,42.16,37.18,365.53,379.25
03-11-2013 06:00,46.91,43.09,1.77,38.34,58.29,42.24,36.61,375.29,386.98
03-11-2013 06:30,40.36,39.61,1.69,38.18,58.01,41.76,35.6,333.1,340.43
03-11-2013 07:00,43.33,42.02,1.8,38.91,58.51,41.66,36.26,361.64,366.49
03-11-2013 07:30,40.96,40.13,1.47,38.05,57.91,41.57,35.78,346.42,349.99
03-11-2013 08:00,38.72,39.03,1.58,38.3,57.54,41.17,35.56,328.13,329.62
03-11-2013 08:30,38.14,38.48,1.36,38.23,57.33,41.15,35.6,317.65,316.63
03-11-2013 09:00,29.2,35.64,0.96,38.22,57.56,40.65,34.87,264.49,261.83
03-11-2013 09:30,29.75,35.29,1,38.44,57.08,40.64,35.2,263.94,261.86
03-11-2013 10:00,34.46,36.69,0.98,38.91,57.45,40.69,34.92,288.64,288.19
03-11-2013 10:30,31.35,35.25,1,38.32,57.14,40.52,35.43,258.25,257.02
03-11-2013 11:00,32.73,35.41,0.89,39.12,56.79,40.36,35.21,271.82,271.41
03-11-2013 11:30,30.7,35.62,0.95,39.08,56.68,40.62,35.11,258.59,257.87
03-11-2013 12:00,33.78,36.14,1.15,38.56,56.96,40.44,33.65,281.59,281.39
03-11-2013 12:30,38.16,38.45,1.45,37.63,57.64,40.27,33.68,317.54,317.13
03-11-2013 13:00,35.92,37.51,1.08,37.22,56.67,39.79,33.12,297.38,296.99
03-11-2013 13:30,33.52,35.92,0.75,36.6,56.46,39.09,32.39,275.95,278.8
03-11-2013 14:00,39.97,38.97,1.65,36.46,56.87,38.89,32.73,318.77,319.34
03-11-2013 14:30,43.06,41.98,1.86,35.75,56.69,39.01,32.83,354.76,357.57
03-11-2013 15:00,37.82,38.01,1.54,35.44,56.89,39.24,31.98,311.84,314.36
03-11-2013 15:30,38.91,38.67,1.5,35.67,57.1,39.32,32.44,320.73,323.4
03-11-2013 16:00,37.06,37.6,1.4,35.8,56.57,39.55,32.38,308.56,310.84
03-11-2013 16:30,38.62,37.84,1.55,35.94,57.05,39.73,32.33,308.93,312
03-11-2013 17:00,40.17,39.98,1.85,35.91,56.25,39.46,32.8,340.72,340.82
03-11-2013 17:30,40.65,39.56,1.69,36.35,57.22,39.95,33.23,334.58,337.35
03-11-2013 18:00,41.79,40.52,1.9,36.53,56.72,40.01,33.77,357.03,360.5
03-11-2013 18:30,42.55,41.5,1.74,36.49,57.16,39.75,33.57,347.66,351.27
03-11-2013 19:00,40.87,40.46,1.47,36.89,56.68,39.69,34,339.99,344.89
03-11-2013 19:30,43.92,41.9,2,37.02,57.17,39.51,34.5,353.33,357.31
03-11-2013 20:00,45.46,42.56,2.11,37.25,57.53,39.73,34.59,361.72,367.65
03-11-2013 20:30,43.27,41.68,2,37.46,56.67,39.62,34.71,350.92,354.11
03-11-2013 21:00,40.2,39.37,1.63,37.26,56.92,39.53,34.33,326.51,330.39
03-11-2013 21:30,43.99,41.72,1.78,37.53,57.5,39.44,34.65,347.5,353.08
03-11-2013 22:00,43.06,41.83,1.83,37.64,57.29,39.65,35.02,346.45,352.77
03-11-2013 22:30,45.41,42.17,2.08,38.14,57.17,40.19,35.83,356.26,363.63
03-11-2013 23:00,42,40.93,1.73,37.77,57.5,40.92,35.91,348.95,353.71
03-11-2013 23:30,49.6,46.71,2.24,38.72,56.91,41.43,36.81,389.03,401.89
03-12-2013 00:00,50.2,46.47,2.39,38.96,56.87,42.33,37.17,391.3,401.86
03-12-2013 00:30,48.46,46.1,2.33,39.34,57.9,42.69,37.22,388.41,399.11
03-12-2013 01:00,45.44,42.99,2.23,39.43,58.59,43.38,37.38,369,376.64
03-12-2013 01:30,44.78,42.09,1.73,39.83,57.68,43.3,37.1,362.17,369.89
03-12-2013 02:00,43.08,41.1,1.54,39.47,57.9,43.13,36.58,343.17,352.46
03-12-2013 02:30,43.68,41.67,1.65,39.68,58.34,42.9,36.96,356.29,365.35
03-12-2013 03:00,45.5,42.52,1.85,39.13,57.51,42.7,36.61,367.6,375.21
03-12-2013 03:30,46.7,44.32,2.08,38.97,58.22,42.4,36.11,382.47,390.64
03-12-2013 04:00,42.58,40.6,1.72,39.01,57.22,42.01,35.76,345.31,358.82
03-12-2013 04:30,36.47,37.9,1.01,38.9,58.1,41.31,35.09,307.76,320.08
03-12-2013 05:00,33.69,37.03,1.22,38.63,57.78,40.62,34.54,286.8,288.22
03-12-2013 05:30,35.49,37.06,1.01,38.79,57.28,39.96,34.53,285.72,288.69
03-12-2013 06:00,36.24,37.63,1.22,38.36,57.1,39.51,33.75,287.99,290.49
03-12-2013 06:30,37.69,38.1,1.22,38.02,57.26,39.28,33.72,299.84,304.67
03-12-2013 07:00,43.75,41.84,1.88,37.63,57.89,39.02,33.93,345.38,348.74
03-12-2013 07:30,36.52,38.03,1.19,37.05,56.79,38.89,32.87,298.95,301.47
03-12-2013 08:00,35.58,38.17,1.22,36.87,57.06,38.23,32.47,292.18,294.46
03-12-2013 08:30,38.28,38.16,1.3,36.07,57,38.18,32.4,312.56,317.7
03-12-2013 09:00,29.92,34.94,0.87,36.4,56.42,37.67,31.18,245.03,244.34
03-12-2013 09:30,30.83,35.85,0.92,35.67,56.11,37.39,31.24,262.88,263.56
03-12-2013 10:00,32.4,36.02,0.8,35.72,55.52,36.7,30.78,263.37,265.39
03-12-2013 10:30,32.28,36.17,0.82,35.17,56.17,36.46,30.67,268.58,270.37
03-12-2013 11:00,30.87,35.99,0.94,34.66,55.51,36.29,30.49,271.09,270.68
03-12-2013 11:30,29.72,35.3,0.97,34.68,56.11,35.76,29.99,259.77,258.11
03-12-2013 12:00,31.05,35.61,0.79,34.17,56.19,35.68,29.67,261.62,260.84
03-12-2013 12:30,30.01,35.36,0.6,33.87,55.5,35.14,29.48,258.68,260.42
03-12-2013 13:00,28.33,35.08,0.65,34.21,55.83,34.94,29.12,243.11,242.73
03-12-2013 13:30,28.42,35.16,0.72,33.8,55.29,34.66,28.99,245.29,245.78
03-12-2013 14:00,32.04,36.13,0.82,33.29,55.37,34.61,29.01,272.34,272.2
03-12-2013 14:30,35.04,36.86,1.16,32.76,55.79,34.44,28.74,288.32,287.95
03-12-2013 15:00,30.99,36.02,0.75,32.79,54.7,34.23,28.48,259.61,260.18
03-12-2013 15:30,31.63,36.6,1.1,32.25,55.95,34.52,28.51,279,284.19
03-12-2013 16:00,31.96,36.11,0.83,32.33,54.84,34.69,27.87,272.61,276.85
03-12-2013 16:30,28.02,35.74,0.9,32.13,55.12,35.01,28.17,262.61,265.09
03-12-2013 17:00,34.78,37.15,1.02,32.36,54.96,34.97,28.28,288.33,293.06
03-12-2013 17:30,36.86,38.58,1.41,32.81,55.24,35.04,29.18,313.15,321.94
03-12-2013 18:00,37.59,39,1.18,33.22,55.69,35.48,29.29,319,325.36
03-12-2013 18:30,34.2,37.26,1.29,33.29,55.53,35.79,29.61,291.08,295.48
03-12-2013 19:00,34.39,37.22,1.08,33.76,55.74,36.32,29.73,283.73,285.75
03-12-2013 19:30,36.53,38.71,1.33,34.18,55.93,36.67,30.32,310.3,315.88
03-12-2013 20:00,40.26,39.86,1.71,34.44,56.13,36.98,30.98,327.15,332.33
03-12-2013 20:30,35.54,38.02,1.17,34.82,55.43,37.26,31.15,304.29,311.91
03-12-2013 21:00,35.96,37.47,0.97,35.05,55.9,36.81,31.14,288.03,295.86
03-12-2013 21:30,38.04,38.48,1.42,35.04,56.01,37.04,31.86,306.38,315.38
03-12-2013 22:00,37.79,38.63,1.59,35.67,56.16,37.22,32.05,309.91,317.9
03-12-2013 22:30,35.75,37.76,1.08,36.38,56.6,37.61,32.36,299.47,300.71
03-12-2013 23:00,36.11,37.94,1.4,36.27,56.3,38.06,32.95,297.55,297.62
03-12-2013 23:30,38.47,38.6,1.26,36.41,56.04,38.11,33.18,315.78,316.21
3/13/2013 0:00,36.46,38.53,1.12,36.89,56.53,38.02,33.22,307.38,307.61
3/13/2013 0:30,37.08,37.81,1.06,37.13,56.65,38.19,34.13,306.66,305.97
3/13/2013 1:00,39.39,39.24,1.37,37.96,56.67,38.62,34.29,322.81,324.14
3/13/2013 1:30,38.03,38.39,1.09,37.97,56.67,39.08,34.64,314.06,318.35
3/13/2013 2:00,37.34,38.63,1.35,38.02,56.72,38.78,34.69,309.43,314.44
3/13/2013 2:30,35.28,37.73,1.03,38,56.77,38.98,34.46,304.72,309.15
3/13/2013 3:00,36.46,37.93,1.04,38.09,57.15,38.95,34.24,300.62,304.92
3/13/2013 3:30,39.52,38.95,1.65,37.67,56.46,38.64,34.27,324.01,328.67
3/13/2013 4:00,32.35,36.45,1.17,37.45,57.35,38.68,33.59,275.51,278.7
3/13/2013 4:30,33.22,36.6,1.18,37.36,57.21,38.07,33.11,279.73,281.89
3/13/2013 5:00,36.86,37.39,1.35,37.56,56.5,37.72,33.12,296.51,300.71
3/13/2013 5:30,35.31,38.25,1.44,36.92,57.05,37.8,33.09,305.07,312.45
3/13/2013 6:00,38.31,39.22,1.61,36.75,56.25,37.77,32.86,313.57,321.66
3/13/2013 6:30,38.81,38.99,1.73,36.21,57.07,37.64,32.68,311.36,320.02
3/13/2013 7:00,36.81,38.04,1.56,36.16,56.5,36.96,32.38,300.85,302.58
3/13/2013 7:30,43.57,41.24,1.71,35.17,56.46,36.72,32.18,341.7,349.02
3/13/2013 8:00,44.01,42.4,2.16,34.73,56.11,36.57,32.1,363.6,378.09
3/13/2013 8:30,37.62,38.85,1.52,34.19,55.91,36.13,31.38,318.19,335.68
3/13/2013 9:00,34.26,37.12,1.29,34.22,56.09,35.55,30.76,294.05,311.27
3/13/2013 9:30,38.24,38.55,1.4,33.96,55.56,35.02,30.61,308.88,328.36
3/13/2013 10:00,30.72,35.69,1.01,33.93,56.39,34.24,29.71,254.25,267.49
3/13/2013 10:30,38.14,38.65,1.63,33.72,56.32,34.47,29.91,306.39,324.95
3/13/2013 11:00,33.1,36.57,0.92,32.97,55.58,33.9,29.33,276.75,293.4
3/13/2013 11:30,38.76,39.17,1.3,32.54,56.04,33.6,29.14,320.65,338.78
3/13/2013 12:00,36.85,37.56,1.33,32.02,55.27,33.47,28.76,303.19,320.79
3/13/2013 12:30,33.73,36.6,1.18,31.95,55.39,33.1,28.16,276.31,291.35
3/13/2013 13:00,32.04,35.89,0.98,31.63,55.9,32.88,28.15,271.01,283.9
3/13/2013 13:30,34.62,36.88,1,31.62,55.2,32.79,27.8,284.62,299.36
3/13/2013 14:00,32.8,36.06,0.93,30.95,54.88,32.73,27.65,276.12,285.19
3/13/2013 14:30,30.91,35.25,0.94,31.32,54.55,32.45,27.28,264.29,264.99
3/13/2013 15:00,29.25,35.11,0.95,30.9,54.61,32.54,27.11,253.75,251.95
3/13/2013 15:30,33.22,36.38,0.94,31.04,54.27,32.38,27.17,282.11,282.69
3/13/2013 16:00,31.31,35.79,0.77,31.03,54.71,32.36,27.07,268.14,269.64
3/13/2013 16:30,30.94,35.79,0.97,30.55,54.85,32.42,27.3,274.36,275.48
3/13/2013 17:00,29.11,35.61,0.64,30.6,54.85,32.37,27.07,261.47,265.42
3/13/2013 17:30,31.33,36.14,1.16,31.33,54.19,32.5,27.61,272.98,274.73
3/13/2013 18:00,41.05,39.94,1.42,31.33,55.19,32.89,28.18,335.47,346.13
3/13/2013 18:30,41.03,40.24,1.76,31.33,55.76,33.5,28.77,338.24,345.81
3/13/2013 19:00,39.58,40.27,1.63,31.55,56.11,33.86,29.47,329.7,337.44
3/13/2013 19:30,37.04,38.92,1.53,32.47,55.46,33.89,29.56,322.4,327.06
3/13/2013 20:00,42.94,41,1.69,32.56,55.68,34.62,30.19,345.36,352.74
3/13/2013 20:30,36.45,38.62,1.35,33.14,55.27,35.11,30.74,319.64,327.06
3/13/2013 21:00,38.6,38.78,1.68,33.96,55.83,35.07,31.08,316.32,320.31
3/13/2013 21:30,40.98,39.98,1.52,34.26,55.64,35.71,31.81,335.79,346.6
3/13/2013 22:00,38.21,39.24,1.55,34.74,56.64,36.18,32.2,323.91,332.45
3/13/2013 22:30,40.99,39.85,1.65,35.63,56.23,36.6,33.3,335.01,344.73
3/13/2013 23:00,37.87,38.31,1.38,35.64,56.58,37.56,33.62,312.96,323.9
3/13/2013 23:30,44.84,42.85,2.07,36.33,56.79,38.24,34.94,355.93,373.14
3/14/2013 0:00,38.39,37.87,1.28,37.11,57.36,38.87,35.14,308,320.42
3/14/2013 0:30,39.27,38.54,1.55,38.04,57.08,38.95,35.71,315.47,328.91
3/14/2013 1:00,38.05,38.3,1.57,38.36,57.03,39.26,36.28,309.53,321.39
3/14/2013 1:30,39.53,39.24,1.54,39.18,57.67,39.37,36.55,318.95,331.79
3/14/2013 2:00,37.64,38.47,1.27,39.19,57.03,39.79,37.05,308.12,320.77
3/14/2013 2:30,39.07,39.09,1.19,39.16,57.94,39.68,36.94,313.44,326.72
3/14/2013 3:00,35.68,37.59,1.23,39.11,57.59,40.01,36.96,290.78,301.6
3/14/2013 3:30,39.39,38.91,1.55,39.01,57.77,40.08,36.58,308.43,323.7
3/14/2013 4:00,36.92,38.44,1.4,39.25,57.45,40.29,36.75,306.79,320.84
3/14/2013 4:30,39.23,38.97,1.64,38.27,57.62,40.2,36.15,317.91,333.06
3/14/2013 5:00,37.19,38.46,1.4,38.25,57.82,40.23,35.56,319.44,330.47
3/14/2013 5:30,38.17,39.17,1.52,38.07,57.25,40,35.44,320,331.79
3/14/2013 6:00,39.61,38.64,1.23,38.25,57.58,39.53,35.42,305.86,315.4
3/14/2013 6:30,36.96,37.95,1.04,37.76,56.89,39.72,35.39,306.56,316.42
3/14/2013 7:00,37.02,37.84,1.28,37.93,57.13,39.65,35.42,303.46,312.62
3/14/2013 7:30,36.85,37.9,0.98,37.78,57.75,39.3,34.96,307.2,314.93
3/14/2013 8:00,44.07,41.41,1.6,38.52,56.63,39.26,35.1,344.81,359.5
3/14/2013 8:30,35.09,36.72,1.13,37.76,56.91,38.84,34.05,283.81,292.1
3/14/2013 9:00,26.95,34.54,0.71,37.94,57.16,38.49,33.55,236.37,243.58
3/14/2013 9:30,30.25,35.05,0.75,37.79,56.5,38.12,33.78,249.11,249.08
